name,dex_num,type,is_pre_evolution,weight,gender_ratio,is_mythical,is_legendary,is_max,is_mega,mandatory_item_name,base_stats
Latias-Mega,380,"[""Dragon"", ""Psychic""]",0,52,,0,0,0,1,Latiasite,"{""hp"": 80, ""atk"": 100, ""def"": 120, ""spa"": 140, ""spd"": 150, ""spe"": 110}"
Latios,381,"[""Dragon"", ""Psychic""]",0,60,,0,0,0,0,,"{""hp"": 80, ""atk"": 90, ""def"": 80, ""spa"": 130, ""spd"": 110, ""spe"": 110}"
Latios-Mega,381,"[""Dragon"", ""Psychic""]",0,70,,0,0,0,1,Latiosite,"{""hp"": 80, ""atk"": 130, ""def"": 100, ""spa"": 160, ""spd"": 120, ""spe"": 110}"
Kyogre,382,"[""Water""]",0,352,,0,1,0,0,,"{""hp"": 100, ""atk"": 100, ""def"": 90, ""spa"": 150, ""spd"": 140, ""spe"": 90}"
Kyogre-Primal,382,"[""Water""]",0,430,,0,0,0,0,Blue Orb,"{""hp"": 100, ""atk"": 150, ""def"": 90, ""spa"": 180, ""spd"": 160, ""spe"": 90}"
Groudon,383,"[""Ground""]",0,950,,0,1,0,0,,"{""hp"": 100, ""atk"": 150, ""def"": 140, ""spa"": 100, ""spd"": 90, ""spe"": 90}"
Groudon-Primal,383,"[""Ground"", ""Fire""]",0,999.7,,0,0,0,0,Red Orb,"{""hp"": 100, ""atk"": 180, ""def"": 160, ""spa"": 150, ""spd"": 90, ""spe"": 90}"
Rayquaza,384,"[""Dragon"", ""Flying""]",0,206.5,,0,1,0,0,,"{""hp"": 105, ""atk"": 150, ""def"": 90, ""spa"": 150, ""spd"": 90, ""spe"": 95}"
Rayquaza-Mega,384,"[""Dragon"", ""Flying""]",0,392,,0,0,0,1,,"{""hp"": 105, ""atk"": 180, ""def"": 100, ""spa"": 180, ""spd"": 100, ""spe"": 115}"
Jirachi,385,"[""Steel"", ""Psychic""]",0,1.1,,1,0,0,0,,"{""hp"": 100, ""atk"": 100, ""def"": 100, ""spa"": 100, ""spd"": 100, ""spe"": 100}"
Deoxys,386,"[""Psychic""]",0,60.8,,1,0,0,0,,"{""hp"": 50, ""atk"": 150, ""def"": 50, ""spa"": 150, ""spd"": 50, ""spe"": 150}"
Deoxys-Attack,386,"[""Psychic""]",0,60.8,,0,0,0,0,,"{""hp"": 50, ""atk"": 180, ""def"": 20, ""spa"": 180, ""spd"": 20, ""spe"": 150}"
Deoxys-Defense,386,"[""Psychic""]",0,60.8,,0,0,0,0,,"{""hp"": 50, ""atk"": 70, ""def"": 160, ""spa"": 70, ""spd"": 160, ""spe"": 90}"
Deoxys-Speed,386,"[""Psychic""]",0,60.8,,0,0,0,0,,"{""hp"": 50, ""atk"": 95, ""def"": 90, ""spa"": 95, ""spd"": 90, ""spe"": 180}"
Turtwig,387,"[""Grass""]",1,10.2,0.875,0,0,0,0,,"{""hp"": 55, ""atk"": 68, ""def"": 64, ""spa"": 45, ""spd"": 55, ""spe"": 31}"
Grotle,388,"[""Grass""]",1,97,0.875,0,0,0,0,,"{""hp"": 75, ""atk"": 89, ""def"": 85, ""spa"": 55, ""spd"": 65, ""spe"": 36}"
Torterra,389,"[""Grass"", ""Ground""]",0,310,0.875,0,0,0,0,,"{""hp"": 95, ""atk"": 109, ""def"": 105, ""spa"": 75, ""spd"": 85, ""spe"": 56}"
Chimchar,390,"[""Fire""]",1,6.2,0.875,0,0,0,0,,"{""hp"": 44, ""atk"": 58, ""def"": 44, ""spa"": 58, ""spd"": 44, ""spe"": 61}"
Monferno,391,"[""Fire"", ""Fighting""]",1,22,0.875,0,0,0,0,,"{""hp"": 64, ""atk"": 78, ""def"": 52, ""spa"": 78, ""spd"": 52, ""spe"": 81}"
Infernape,392,"[""Fire"", ""Fighting""]",0,55,0.875,0,0,0,0,,"{""hp"": 76, ""atk"": 104, ""def"": 71, ""spa"": 104, ""spd"": 71, ""spe"": 108}"
Piplup,393,"[""Water""]",1,5.2,0.875,0,0,0,0,,"{""hp"": 53, ""atk"": 51, ""def"": 53, ""spa"": 61, ""spd"": 56, ""spe"": 40}"
Prinplup,394,"[""Water""]",1,23,0.875,0,0,0,0,,"{""hp"": 64, ""atk"": 66, ""def"": 68, ""spa"": 81, ""spd"": 76, ""spe"": 50}"
Empoleon,395,"[""Water"", ""Steel""]",0,84.5,0.875,0,0,0,0,,"{""hp"": 84, ""atk"": 86, ""def"": 88, ""spa"": 111, ""spd"": 101, ""spe"": 60}"
Starly,396,"[""Normal"", ""Flying""]",1,2,,0,0,0,0,,"{""hp"": 40, ""atk"": 55, ""def"": 30, ""spa"": 30, ""spd"": 30, ""spe"": 60}"
Staravia,397,"[""Normal"", ""Flying""]",1,15.5,,0,0,0,0,,"{""hp"": 55, ""atk"": 75, ""def"": 50, ""spa"": 40, ""spd"": 40, ""spe"": 80}"
Staraptor,398,"[""Normal"", ""Flying""]",0,24.9,,0,0,0,0,,"{""hp"": 85, ""atk"": 120, ""def"": 70, ""spa"": 50, ""spd"": 60, ""spe"": 100}"
Bidoof,399,"[""Normal""]",1,20,,0,0,0,0,,"{""hp"": 59, ""atk"": 45, ""def"": 40, ""spa"": 35, ""spd"": 40, ""spe"": 31}"
Bibarel,400,"[""Normal"", ""Water""]",0,31.5,,0,0,0,0,,"{""hp"": 79, ""atk"": 85, ""def"": 60, ""spa"": 55, ""spd"": 60, ""spe"": 71}"
Kricketot,401,"[""Bug""]",1,2.2,,0,0,0,0,,"{""hp"": 37, ""atk"": 25, ""def"": 41, ""spa"": 25, ""spd"": 41, ""spe"": 25}"
Kricketune,402,"[""Bug""]",0,25.5,,0,0,0,0,,"{""hp"": 77, ""atk"": 85, ""def"": 51, ""spa"": 55, ""spd"": 51, ""spe"": 65}"
Shinx,403,"[""Electric""]",1,9.5,,0,0,0,0,,"{""hp"": 45, ""atk"": 65, ""def"": 34, ""spa"": 40, ""spd"": 34, ""spe"": 45}"
Luxio,404,"[""Electric""]",1,30.5,,0,0,0,0,,"{""hp"": 60, ""atk"": 85, ""def"": 49, ""spa"": 60, ""spd"": 49, ""spe"": 60}"
Luxray,405,"[""Electric""]",0,42,,0,0,0,0,,"{""hp"": 80, ""atk"": 120, ""def"": 79, ""spa"": 95, ""spd"": 79, ""spe"": 70}"
Budew,406,"[""Grass"", ""Poison""]",1,1.2,,0,0,0,0,,"{""hp"": 40, ""atk"": 30, ""def"": 35, ""spa"": 50, ""spd"": 70, ""spe"": 55}"
Roserade,407,"[""Grass"", ""Poison""]",0,14.5,,0,0,0,0,,"{""hp"": 60, ""atk"": 70, ""def"": 65, ""spa"": 125, ""spd"": 105, ""spe"": 90}"
Cranidos,408,"[""Rock""]",1,31.5,0.875,0,0,0,0,,"{""hp"": 67, ""atk"": 125, ""def"": 40, ""spa"": 30, ""spd"": 30, ""spe"": 58}"
Rampardos,409,"[""Rock""]",0,102.5,0.875,0,0,0,0,,"{""hp"": 97, ""atk"": 165, ""def"": 60, ""spa"": 65, ""spd"": 50, ""spe"": 58}"
Shieldon,410,"[""Rock"", ""Steel""]",1,57,0.875,0,0,0,0,,"{""hp"": 30, ""atk"": 42, ""def"": 118, ""spa"": 42, ""spd"": 88, ""spe"": 30}"
Bastiodon,411,"[""Rock"", ""Steel""]",0,149.5,0.875,0,0,0,0,,"{""hp"": 60, ""atk"": 52, ""def"": 168, ""spa"": 47, ""spd"": 138, ""spe"": 30}"
Burmy,412,"[""Bug""]",1,3.4,,0,0,0,0,,"{""hp"": 40, ""atk"": 29, ""def"": 45, ""spa"": 29, ""spd"": 45, ""spe"": 36}"
Wormadam,413,"[""Bug"", ""Grass""]",0,6.5,,0,0,0,0,,"{""hp"": 60, ""atk"": 59, ""def"": 85, ""spa"": 79, ""spd"": 105, ""spe"": 36}"
Wormadam-Sandy,413,"[""Bug"", ""Ground""]",0,6.5,,0,0,0,0,,"{""hp"": 60, ""atk"": 79, ""def"": 105, ""spa"": 59, ""spd"": 85, ""spe"": 36}"
Wormadam-Trash,413,"[""Bug"", ""Steel""]",0,6.5,,0,0,0,0,,"{""hp"": 60, ""atk"": 69, ""def"": 95, ""spa"": 69, ""spd"": 95, ""spe"": 36}"
Mothim,414,"[""Bug"", ""Flying""]",0,23.3,,0,0,0,0,,"{""hp"": 70, ""atk"": 94, ""def"": 50, ""spa"": 94, ""spd"": 50, ""spe"": 66}"
Combee,415,"[""Bug"", ""Flying""]",1,5.5,0.875,0,0,0,0,,"{""hp"": 30, ""atk"": 30, ""def"": 42, ""spa"": 30, ""spd"": 42, ""spe"": 70}"
Vespiquen,416,"[""Bug"", ""Flying""]",0,38.5,,0,0,0,0,,"{""hp"": 70, ""atk"": 80, ""def"": 102, ""spa"": 80, ""spd"": 102, ""spe"": 40}"
Pachirisu,417,"[""Electric""]",0,3.9,,0,0,0,0,,"{""hp"": 60, ""atk"": 45, ""def"": 70, ""spa"": 45, ""spd"": 90, ""spe"": 95}"
Buizel,418,"[""Water""]",1,29.5,,0,0,0,0,,"{""hp"": 55, ""atk"": 65, ""def"": 35, ""spa"": 60, ""spd"": 30, ""spe"": 85}"
Floatzel,419,"[""Water""]",0,33.5,,0,0,0,0,,"{""hp"": 85, ""atk"": 105, ""def"": 55, ""spa"": 85, ""spd"": 50, ""spe"": 115}"
Cherubi,420,"[""Grass""]",1,3.3,,0,0,0,0,,"{""hp"": 45, ""atk"": 35, ""def"": 45, ""spa"": 62, ""spd"": 53, ""spe"": 35}"
Cherrim,421,"[""Grass""]",0,9.3,,0,0,0,0,,"{""hp"": 70, ""atk"": 60, ""def"": 70, ""spa"": 87, ""spd"": 78, ""spe"": 85}"
Cherrim-Sunshine,421,"[""Grass""]",0,9.3,,0,0,0,0,,"{""hp"": 70, ""atk"": 60, ""def"": 70, ""spa"": 87, ""spd"": 78, ""spe"": 85}"
Shellos,422,"[""Water""]",1,6.3,,0,0,0,0,,"{""hp"": 76, ""atk"": 48, ""def"": 48, ""spa"": 57, ""spd"": 62, ""spe"": 34}"
Gastrodon,423,"[""Water"", ""Ground""]",0,29.9,,0,0,0,0,,"{""hp"": 111, ""atk"": 83, ""def"": 68, ""spa"": 92, ""spd"": 82, ""spe"": 39}"
Ambipom,424,"[""Normal""]",0,20.3,,0,0,0,0,,"{""hp"": 75, ""atk"": 100, ""def"": 66, ""spa"": 60, ""spd"": 66, ""spe"": 115}"
Drifloon,425,"[""Ghost"", ""Flying""]",1,1.2,,0,0,0,0,,"{""hp"": 90, ""atk"": 50, ""def"": 34, ""spa"": 60, ""spd"": 44, ""spe"": 70}"
Drifblim,426,"[""Ghost"", ""Flying""]",0,15,,0,0,0,0,,"{""hp"": 150, ""atk"": 80, ""def"": 44, ""spa"": 90, ""spd"": 54, ""spe"": 80}"
Buneary,427,"[""Normal""]",1,5.5,,0,0,0,0,,"{""hp"": 55, ""atk"": 66, ""def"": 44, ""spa"": 44, ""spd"": 56, ""spe"": 85}"
Lopunny,428,"[""Normal""]",0,33.3,,0,0,0,0,,"{""hp"": 65, ""atk"": 76, ""def"": 84, ""spa"": 54, ""spd"": 96, ""spe"": 105}"
Lopunny-Mega,428,"[""Normal"", ""Fighting""]",0,28.3,,0,0,0,1,Lopunnite,"{""hp"": 65, ""atk"": 136, ""def"": 94, ""spa"": 54, ""spd"": 96, ""spe"": 135}"
Mismagius,429,"[""Ghost""]",0,4.4,,0,0,0,0,,"{""hp"": 60, ""atk"": 60, ""def"": 60, ""spa"": 105, ""spd"": 105, ""spe"": 105}"
Honchkrow,430,"[""Dark"", ""Flying""]",0,27.3,,0,0,0,0,,"{""hp"": 100, ""atk"": 125, ""def"": 52, ""spa"": 105, ""spd"": 52, ""spe"": 71}"
Glameow,431,"[""Normal""]",1,3.9,0.25,0,0,0,0,,"{""hp"": 49, ""atk"": 55, ""def"": 42, ""spa"": 42, ""spd"": 37, ""spe"": 85}"
Purugly,432,"[""Normal""]",0,43.8,0.25,0,0,0,0,,"{""hp"": 71, ""atk"": 82, ""def"": 64, ""spa"": 64, ""spd"": 59, ""spe"": 112}"
Chingling,433,"[""Psychic""]",1,0.6,,0,0,0,0,,"{""hp"": 45, ""atk"": 30, ""def"": 50, ""spa"": 65, ""spd"": 50, ""spe"": 45}"
Stunky,434,"[""Poison"", ""Dark""]",1,19.2,,0,0,0,0,,"{""hp"": 63, ""atk"": 63, ""def"": 47, ""spa"": 41, ""spd"": 41, ""spe"": 74}"
Skuntank,435,"[""Poison"", ""Dark""]",0,38,,0,0,0,0,,"{""hp"": 103, ""atk"": 93, ""def"": 67, ""spa"": 71, ""spd"": 61, ""spe"": 84}"
Bronzor,436,"[""Steel"", ""Psychic""]",1,60.5,,0,0,0,0,,"{""hp"": 57, ""atk"": 24, ""def"": 86, ""spa"": 24, ""spd"": 86, ""spe"": 23}"
Bronzong,437,"[""Steel"", ""Psychic""]",0,187,,0,0,0,0,,"{""hp"": 67, ""atk"": 89, ""def"": 116, ""spa"": 79, ""spd"": 116, ""spe"": 33}"
Bonsly,438,"[""Rock""]",1,15,,0,0,0,0,,"{""hp"": 50, ""atk"": 80, ""def"": 95, ""spa"": 10, ""spd"": 45, ""spe"": 10}"
Mime Jr.,439,"[""Psychic"", ""Fairy""]",1,13,,0,0,0,0,,"{""hp"": 20, ""atk"": 25, ""def"": 45, ""spa"": 70, ""spd"": 90, ""spe"": 60}"
Happiny,440,"[""Normal""]",1,24.4,,0,0,0,0,,"{""hp"": 100, ""atk"": 5, ""def"": 5, ""spa"": 15, ""spd"": 65, ""spe"": 30}"
Chatot,441,"[""Normal"", ""Flying""]",0,1.9,,0,0,0,0,,"{""hp"": 76, ""atk"": 65, ""def"": 45, ""spa"": 92, ""spd"": 42, ""spe"": 91}"
Spiritomb,442,"[""Ghost"", ""Dark""]",0,108,,0,0,0,0,,"{""hp"": 50, ""atk"": 92, ""def"": 108, ""spa"": 92, ""spd"": 108, ""spe"": 35}"
Gible,443,"[""Dragon"", ""Ground""]",1,20.5,,0,0,0,0,,"{""hp"": 58, ""atk"": 70, ""def"": 45, ""spa"": 40, ""spd"": 45, ""spe"": 42}"
Gabite,444,"[""Dragon"", ""Ground""]",1,56,,0,0,0,0,,"{""hp"": 68, ""atk"": 90, ""def"": 65, ""spa"": 50, ""spd"": 55, ""spe"": 82}"
Garchomp,445,"[""Dragon"", ""Ground""]",0,95,,0,0,0,0,,"{""hp"": 108, ""atk"": 130, ""def"": 95, ""spa"": 80, ""spd"": 85, ""spe"": 102}"
Garchomp-Mega,445,"[""Dragon"", ""Ground""]",0,95,,0,0,0,1,Garchompite,"{""hp"": 108, ""atk"": 170, ""def"": 115, ""spa"": 120, ""spd"": 95, ""spe"": 92}"
Munchlax,446,"[""Normal""]",1,105,0.875,0,0,0,0,,"{""hp"": 135, ""atk"": 85, ""def"": 40, ""spa"": 40, ""spd"": 85, ""spe"": 5}"
Riolu,447,"[""Fighting""]",1,20.2,0.875,0,0,0,0,,"{""hp"": 40, ""atk"": 70, ""def"": 40, ""spa"": 35, ""spd"": 40, ""spe"": 60}"
Lucario,448,"[""Fighting"", ""Steel""]",0,54,0.875,0,0,0,0,,"{""hp"": 70, ""atk"": 110, ""def"": 70, ""spa"": 115, ""spd"": 70, ""spe"": 90}"
Lucario-Mega,448,"[""Fighting"", ""Steel""]",0,57.5,0.875,0,0,0,1,Lucarionite,"{""hp"": 70, ""atk"": 145, ""def"": 88, ""spa"": 140, ""spd"": 70, ""spe"": 112}"
Hippopotas,449,"[""Ground""]",1,49.5,,0,0,0,0,,"{""hp"": 68, ""atk"": 72, ""def"": 78, ""spa"": 38, ""spd"": 42, ""spe"": 32}"
Hippowdon,450,"[""Ground""]",0,300,,0,0,0,0,,"{""hp"": 108, ""atk"": 112, ""def"": 118, ""spa"": 68, ""spd"": 72, ""spe"": 47}"
Skorupi,451,"[""Poison"", ""Bug""]",1,12,,0,0,0,0,,"{""hp"": 40, ""atk"": 50, ""def"": 90, ""spa"": 30, ""spd"": 55, ""spe"": 65}"
Drapion,452,"[""Poison"", ""Dark""]",0,61.5,,0,0,0,0,,"{""hp"": 70, ""atk"": 90, ""def"": 110, ""spa"": 60, ""spd"": 75, ""spe"": 95}"
Croagunk,453,"[""Poison"", ""Fighting""]",1,23,,0,0,0,0,,"{""hp"": 48, ""atk"": 61, ""def"": 40, ""spa"": 61, ""spd"": 40, ""spe"": 50}"
Toxicroak,454,"[""Poison"", ""Fighting""]",0,44.4,,0,0,0,0,,"{""hp"": 83, ""atk"": 106, ""def"": 65, ""spa"": 86, ""spd"": 65, ""spe"": 85}"
Carnivine,455,"[""Grass""]",0,27,,0,0,0,0,,"{""hp"": 74, ""atk"": 100, ""def"": 72, ""spa"": 90, ""spd"": 72, ""spe"": 46}"
Finneon,456,"[""Water""]",1,7,,0,0,0,0,,"{""hp"": 49, ""atk"": 49, ""def"": 56, ""spa"": 49, ""spd"": 61, ""spe"": 66}"
Lumineon,457,"[""Water""]",0,24,,0,0,0,0,,"{""hp"": 69, ""atk"": 69, ""def"": 76, ""spa"": 69, ""spd"": 86, ""spe"": 91}"
Mantyke,458,"[""Water"", ""Flying""]",1,65,,0,0,0,0,,"{""hp"": 45, ""atk"": 20, ""def"": 50, ""spa"": 60, ""spd"": 120, ""spe"": 50}"
Snover,459,"[""Grass"", ""Ice""]",1,50.5,,0,0,0,0,,"{""hp"": 60, ""atk"": 62, ""def"": 50, ""spa"": 62, ""spd"": 60, ""spe"": 40}"
Abomasnow,460,"[""Grass"", ""Ice""]",0,135.5,,0,0,0,0,,"{""hp"": 90, ""atk"": 92, ""def"": 75, ""spa"": 92, ""spd"": 85, ""spe"": 60}"
Abomasnow-Mega,460,"[""Grass"", ""Ice""]",0,185,,0,0,0,1,Abomasite,"{""hp"": 90, ""atk"": 132, ""def"": 105, ""spa"": 132, ""spd"": 105, ""spe"": 30}"
Weavile,461,"[""Dark"", ""Ice""]",0,34,,0,0,0,0,,"{""hp"": 70, ""atk"": 120, ""def"": 65, ""spa"": 45, ""spd"": 85, ""spe"": 125}"
Magnezone,462,"[""Electric"", ""Steel""]",0,180,,0,0,0,0,,"{""hp"": 70, ""atk"": 70, ""def"": 115, ""spa"": 130, ""spd"": 90, ""spe"": 60}"
Lickilicky,463,"[""Normal""]",0,140,,0,0,0,0,,"{""hp"": 110, ""atk"": 85, ""def"": 95, ""spa"": 80, ""spd"": 95, ""spe"": 50}"
Rhyperior,464,"[""Ground"", ""Rock""]",0,282.8,,0,0,0,0,,"{""hp"": 115, ""atk"": 140, ""def"": 130, ""spa"": 55, ""spd"": 55, ""spe"": 40}"
Tangrowth,465,"[""Grass""]",0,128.6,,0,0,0,0,,"{""hp"": 100, ""atk"": 100, ""def"": 125, ""spa"": 110, ""spd"": 50, ""spe"": 50}"
Electivire,466,"[""Electric""]",0,138.6,0.75,0,0,0,0,,"{""hp"": 75, ""atk"": 123, ""def"": 67, ""spa"": 95, ""spd"": 85, ""spe"": 95}"
Magmortar,467,"[""Fire""]",0,68,0.75,0,0,0,0,,"{""hp"": 75, ""atk"": 95, ""def"": 67, ""spa"": 125, ""spd"": 95, ""spe"": 83}"
Togekiss,468,"[""Fairy"", ""Flying""]",0,38,0.875,0,0,0,0,,"{""hp"": 85, ""atk"": 50, ""def"": 95, ""spa"": 120, ""spd"": 115, ""spe"": 80}"
Yanmega,469,"[""Bug"", ""Flying""]",0,51.5,,0,0,0,0,,"{""hp"": 86, ""atk"": 76, ""def"": 86, ""spa"": 116, ""spd"": 56, ""spe"": 95}"
Leafeon,470,"[""Grass""]",0,25.5,0.875,0,0,0,0,,"{""hp"": 65, ""atk"": 110, ""def"": 130, ""spa"": 60, ""spd"": 65, ""spe"": 95}"
Glaceon,471,"[""Ice""]",0,25.9,0.875,0,0,0,0,,"{""hp"": 65, ""atk"": 60, ""def"": 110, ""spa"": 130, ""spd"": 95, ""spe"": 65}"
Gliscor,472,"[""Ground"", ""Flying""]",0,42.5,,0,0,0,0,,"{""hp"": 75, ""atk"": 95, ""def"": 125, ""spa"": 45, ""spd"": 75, ""spe"": 95}"
Mamoswine,473,"[""Ice"", ""Ground""]",0,291,,0,0,0,0,,"{""hp"": 110, ""atk"": 130, ""def"": 80, ""spa"": 70, ""spd"": 60, ""spe"": 80}"
Porygon-Z,474,"[""Normal""]",0,34,,0,0,0,0,,"{""hp"": 85, ""atk"": 80, ""def"": 70, ""spa"": 135, ""spd"": 75, ""spe"": 90}"
Gallade,475,"[""Psychic"", ""Fighting""]",0,52,,0,0,0,0,,"{""hp"": 68, ""atk"": 125, ""def"": 65, ""spa"": 65, ""spd"": 115, ""spe"": 80}"
Gallade-Mega,475,"[""Psychic"", ""Fighting""]",0,56.4,,0,0,0,1,Galladite,"{""hp"": 68, ""atk"": 165, ""def"": 95, ""spa"": 65, ""spd"": 115, ""spe"": 110}"
Probopass,476,"[""Rock"", ""Steel""]",0,340,,0,0,0,0,,"{""hp"": 60, ""atk"": 55, ""def"": 145, ""spa"": 75, ""spd"": 150, ""spe"": 40}"
Dusknoir,477,"[""Ghost""]",0,106.6,,0,0,0,0,,"{""hp"": 45, ""atk"": 100, ""def"": 135, ""spa"": 65, ""spd"": 135, ""spe"": 45}"
Froslass,478,"[""Ice"", ""Ghost""]",0,26.6,,0,0,0,0,,"{""hp"": 70, ""atk"": 80, ""def"": 70, ""spa"": 80, ""spd"": 70, ""spe"": 110}"
Rotom,479,"[""Electric"", ""Ghost""]",0,0.3,,0,0,0,0,,"{""hp"": 50, ""atk"": 50, ""def"": 77, ""spa"": 95, ""spd"": 77, ""spe"": 91}"
Rotom-Heat,479,"[""Electric"", ""Fire""]",0,0.3,,0,0,0,0,,"{""hp"": 50, ""atk"": 65, ""def"": 107, ""spa"": 105, ""spd"": 107, ""spe"": 86}"
Rotom-Wash,479,"[""Electric"", ""Water""]",0,0.3,,0,0,0,0,,"{""hp"": 50, ""atk"": 65, ""def"": 107, ""spa"": 105, ""spd"": 107, ""spe"": 86}"
Rotom-Frost,479,"[""Electric"", ""Ice""]",0,0.3,,0,0,0,0,,"{""hp"": 50, ""atk"": 65, ""def"": 107, ""spa"": 105, ""spd"": 107, ""spe"": 86}"
Rotom-Fan,479,"[""Electric"", ""Flying""]",0,0.3,,0,0,0,0,,"{""hp"": 50, ""atk"": 65, ""def"": 107, ""spa"": 105, ""spd"": 107, ""spe"": 86}"
Rotom-Mow,479,"[""Electric"", ""Grass""]",0,0.3,,0,0,0,0,,"{""hp"": 50, ""atk"": 65, ""def"": 107, ""spa"": 105, ""spd"": 107, ""spe"": 86}"
Uxie,480,"[""Psychic""]",0,0.3,,0,0,0,0,,"{""hp"": 75, ""atk"": 75, ""def"": 130, ""spa"": 75, ""spd"": 130, ""spe"": 95}"
Mesprit,481,"[""Psychic""]",0,0.3,,0,0,0,0,,"{""hp"": 80, ""atk"": 105, ""def"": 105, ""spa"": 105, ""spd"": 105, ""spe"": 80}"
Azelf,482,"[""Psychic""]",0,0.3,,0,0,0,0,,"{""hp"": 75, ""atk"": 125, ""def"": 70, ""spa"": 125, ""spd"": 70, ""spe"": 115}"
Dialga,483,"[""Steel"", ""Dragon""]",0,683,,0,1,0,0,,"{""hp"": 100, ""atk"": 120, ""def"": 120, ""spa"": 150, ""spd"": 100, ""spe"": 90}"
Dialga-Origin,483,"[""Steel"", ""Dragon""]",0,850,,0,0,0,0,Adamant Crystal,"{""hp"": 100, ""atk"": 100, ""def"": 120, ""spa"": 150, ""spd"": 120, ""spe"": 90}"
Palkia,484,"[""Water"", ""Dragon""]",0,336,,0,1,0,0,,"{""hp"": 90, ""atk"": 120, ""def"": 100, ""spa"": 150, ""spd"": 120, ""spe"": 100}"
Palkia-Origin,484,"[""Water"", ""Dragon""]",0,660,,0,0,0,0,Lustrous Globe,"{""hp"": 90, ""atk"": 100, ""def"": 100, ""spa"": 150, ""spd"": 120, ""spe"": 120}"
Heatran,485,"[""Fire"", ""Steel""]",0,430,,0,0,0,0,,"{""hp"": 91, ""atk"": 90, ""def"": 106, ""spa"": 130, ""spd"": 106, ""spe"": 77}"
Regigigas,486,"[""Normal""]",0,420,,0,0,0,0,,"{""hp"": 110, ""atk"": 160, ""def"": 110, ""spa"": 80, ""spd"": 110, ""spe"": 100}"
Giratina,487,"[""Ghost"", ""Dragon""]",0,750,,0,1,0,0,,"{""hp"": 150, ""atk"": 100, ""def"": 120, ""spa"": 100, ""spd"": 120, ""spe"": 90}"
Giratina-Origin,487,"[""Ghost"", ""Dragon""]",0,650,,0,0,0,0,Griseous Core,"{""hp"": 150, ""atk"": 120, ""def"": 100, ""spa"": 120, ""spd"": 100, ""spe"": 90}"
Cresselia,488,"[""Psychic""]",0,85.6,,0,0,0,0,,"{""hp"": 120, ""atk"": 70, ""def"": 110, ""spa"": 75, ""spd"": 120, ""spe"": 85}"
Phione,489,"[""Water""]",0,3.1,,1,0,0,0,,"{""hp"": 80, ""atk"": 80, ""def"": 80, ""spa"": 80, ""spd"": 80, ""spe"": 80}"
Manaphy,490,"[""Water""]",0,1.4,,1,0,0,0,,"{""hp"": 100, ""atk"": 100, ""def"": 100, ""spa"": 100, ""spd"": 100, ""spe"": 100}"
Darkrai,491,"[""Dark""]",0,50.5,,1,0,0,0,,"{""hp"": 70, ""atk"": 90, ""def"": 90, ""spa"": 135, ""spd"": 90, ""spe"": 125}"
Shaymin,492,"[""Grass""]",0,2.1,,1,0,0,0,,"{""hp"": 100, ""atk"": 100, ""def"": 100, ""spa"": 100, ""spd"": 100, ""spe"": 100}"
Shaymin-Sky,492,"[""Grass"", ""Flying""]",0,5.2,,0,0,0,0,,"{""hp"": 100, ""atk"": 103, ""def"": 75, ""spa"": 120, ""spd"": 75, ""spe"": 127}"
Arceus,493,"[""Normal""]",0,320,,1,0,0,0,,"{""hp"": 120, ""atk"": 120, ""def"": 120, ""spa"": 120, ""spd"": 120, ""spe"": 120}"
Arceus-Bug,493,"[""Bug""]",0,320,,0,0,0,0,,"{""hp"": 120, ""atk"": 120, ""def"": 120, ""spa"": 120, ""spd"": 120, ""spe"": 120}"
Arceus-Dark,493,"[""Dark""]",0,320,,0,0,0,0,,"{""hp"": 120, ""atk"": 120, ""def"": 120, ""spa"": 120, ""spd"": 120, ""spe"": 120}"
Arceus-Dragon,493,"[""Dragon""]",0,320,,0,0,0,0,,"{""hp"": 120, ""atk"": 120, ""def"": 120, ""spa"": 120, ""spd"": 120, ""spe"": 120}"
Arceus-Electric,493,"[""Electric""]",0,320,,0,0,0,0,,"{""hp"": 120, ""atk"": 120, ""def"": 120, ""spa"": 120, ""spd"": 120, ""spe"": 120}"
Arceus-Fairy,493,"[""Fairy""]",0,320,,0,0,0,0,,"{""hp"": 120, ""atk"": 120, ""def"": 120, ""spa"": 120, ""spd"": 120, ""spe"": 120}"
Arceus-Fighting,493,"[""Fighting""]",0,320,,0,0,0,0,,"{""hp"": 120, ""atk"": 120, ""def"": 120, ""spa"": 120, ""spd"": 120, ""spe"": 120}"
Arceus-Fire,493,"[""Fire""]",0,320,,0,0,0,0,,"{""hp"": 120, ""atk"": 120, ""def"": 120, ""spa"": 120, ""spd"": 120, ""spe"": 120}"
Arceus-Flying,493,"[""Flying""]",0,320,,0,0,0,0,,"{""hp"": 120, ""atk"": 120, ""def"": 120, ""spa"": 120, ""spd"": 120, ""spe"": 120}"
Arceus-Ghost,493,"[""Ghost""]",0,320,,0,0,0,0,,"{""hp"": 120, ""atk"": 120, ""def"": 120, ""spa"": 120, ""spd"": 120, ""spe"": 120}"
Arceus-Grass,493,"[""Grass""]",0,320,,0,0,0,0,,"{""hp"": 120, ""atk"": 120, ""def"": 120, ""spa"": 120, ""spd"": 120, ""spe"": 120}"
